업종,시도,시군구,당월,전월,전년동월
건강보조식품가게,경기도,하남시,89,89,97
건강보조식품가게,경기도,용인시 처인구,63,61,65
건강보조식품가게,경기도,용인시 기흥구,113,112,122
건강보조식품가게,경기도,용인시 수지구,59,62,62
건강보조식품가게,경기도,파주시,93,87,107
건강보조식품가게,경기도,이천시,40,43,51
건강보조식품가게,경기도,안성시,49,50,55
건강보조식품가게,경기도,김포시,132,135,133
건강보조식품가게,경기도,화성시,0,0,0
건강보조식품가게,경기도,화성시 만세구,43,0,0
건강보조식품가게,경기도,화성시 효행구,20,0,0
건강보조식품가게,경기도,화성시 병점구,27,0,0
건강보조식품가게,경기도,화성시 동탄구,86,0,0
건강보조식품가게,경기도,광주시,101,100,102
건강보조식품가게,경기도,양주시,63,61,67
건강보조식품가게,경기도,포천시,42,41,43
건강보조식품가게,경기도,여주시,28,27,25
건강보조식품가게,경기도,연천군,13,13,19
건강보조식품가게,경기도,가평군,17,17,17
건강보조식품가게,경기도,양평군,32,33,36
건강보조식품가게,충청북도,청주시 상당구,52,51,57
건강보조식품가게,충청북도,청주시 서원구,48,48,51
건강보조식품가게,충청북도,청주시 흥덕구,59,63,65
건강보조식품가게,충청북도,청주시 청원구,37,38,39
건강보조식품가게,충청북도,충주시,58,57,57
건강보조식품가게,충청북도,제천시,54,53,50
건강보조식품가게,충청북도,보은군,14,14,14
건강보조식품가게,충청북도,옥천군,20,20,18
건강보조식품가게,충청북도,영동군,17,17,17
건강보조식품가게,충청북도,증평군,16,17,16
건강보조식품가게,충청북도,진천군,15,16,15
건강보조식품가게,충청북도,괴산군,12,12,9
건강보조식품가게,충청북도,음성군,34,33,27
건강보조식품가게,충청북도,단양군,14,14,14
건강보조식품가게,충청남도,천안시 동남구,76,78,81
건강보조식품가게,충청남도,천안시 서북구,101,100,105
건강보조식품가게,충청남도,공주시,31,30,31
건강보조식품가게,충청남도,보령시,25,25,29
건강보조식품가게,충청남도,아산시,90,90,85
건강보조식품가게,충청남도,서산시,53,55,54
건강보조식품가게,충청남도,논산시,41,41,37
건강보조식품가게,충청남도,계룡시,14,14,15
건강보조식품가게,충청남도,당진시,45,45,44
건강보조식품가게,충청남도,금산군,682,680,675
건강보조식품가게,충청남도,부여군,19,20,17
건강보조식품가게,충청남도,서천군,14,13,12
건강보조식품가게,충청남도,청양군,21,21,20
건강보조식품가게,충청남도,홍성군,33,33,30
건강보조식품가게,충청남도,예산군,34,36,33
건강보조식품가게,충청남도,태안군,17,17,15
건강보조식품가게,전라남도,목포시,62,62,71
건강보조식품가게,전라남도,여수시,49,48,52
건강보조식품가게,전라남도,순천시,65,66,72
건강보조식품가게,전라남도,나주시,28,29,32
건강보조식품가게,전라남도,광양시,36,36,39
건강보조식품가게,전라남도,담양군,11,11,12
건강보조식품가게,전라남도,곡성군,8,9,9
건강보조식품가게,전라남도,구례군,14,15,17
건강보조식품가게,전라남도,고흥군,11,11,9
건강보조식품가게,전라남도,보성군,14,14,14
건강보조식품가게,전라남도,화순군,18,18,17
건강보조식품가게,전라남도,장흥군,21,21,21
건강보조식품가게,전라남도,강진군,8,8,7
건강보조식품가게,전라남도,해남군,17,17,18
건강보조식품가게,전라남도,영암군,11,11,11
건강보조식품가게,전라남도,무안군,14,15,19
건강보조식품가게,전라남도,함평군,10,10,10
건강보조식품가게,전라남도,영광군,16,17,15
건강보조식품가게,전라남도,장성군,12,12,13
건강보조식품가게,전라남도,완도군,12,12,14
건강보조식품가게,전라남도,진도군,10,9,8
건강보조식품가게,전라남도,신안군,3,3,4
건강보조식품가게,경상북도,포항시 남구,55,55,52
건강보조식품가게,경상북도,포항시 북구,94,94,95
건강보조식품가게,경상북도,경주시,69,67,67
건강보조식품가게,경상북도,김천시,29,30,31
건강보조식품가게,경상북도,안동시,59,59,56
건강보조식품가게,경상북도,구미시,94,95,96
건강보조식품가게,경상북도,영주시,273,274,283
건강보조식품가게,경상북도,영천시,29,30,32
건강보조식품가게,경상북도,상주시,33,33,27
건강보조식품가게,경상북도,문경시,33,34,34
건강보조식품가게,경상북도,경산시,41,41,43
건강보조식품가게,경상북도,의성군,14,14,13
건강보조식품가게,경상북도,청송군,8,8,8
건강보조식품가게,경상북도,영양군,8,8,7
건강보조식품가게,경상북도,영덕군,4,4,5
건강보조식품가게,경상북도,청도군,7,7,7
건강보조식품가게,경상북도,고령군,8,8,5
건강보조식품가게,경상북도,성주군,9,9,7
건강보조식품가게,경상북도,칠곡군,22,21,23
건강보조식품가게,경상북도,예천군,14,14,15
건강보조식품가게,경상북도,봉화군,9,10,9
건강보조식품가게,경상북도,울진군,13,12,12
건강보조식품가게,경상북도,울릉군,4,4,5
건강보조식품가게,경상남도,창원시 의창구,92,92,90
건강보조식품가게,경상남도,창원시 성산구,67,68,71
건강보조식품가게,경상남도,창원시 마산합포구,59,61,59
건강보조식품가게,경상남도,창원시 마산회원구,58,59,56
건강보조식품가게,경상남도,창원시 진해구,35,35,39
건강보조식품가게,경상남도,진주시,118,119,140
건강보조식품가게,경상남도,통영시,35,35,36
건강보조식품가게,경상남도,사천시,30,32,33
건강보조식품가게,경상남도,김해시,127,130,135
건강보조식품가게,경상남도,밀양시,25,25,26
건강보조식품가게,경상남도,거제시,44,43,44
건강보조식품가게,경상남도,양산시,81,83,85
건강보조식품가게,경상남도,의령군,8,8,8
건강보조식품가게,경상남도,함안군,12,13,14
건강보조식품가게,경상남도,창녕군,24,24,28
건강보조식품가게,경상남도,고성군,11,11,12
건강보조식품가게,경상남도,남해군,21,21,22
건강보조식품가게,경상남도,하동군,21,21,24
건강보조식품가게,경상남도,산청군,30,31,30
건강보조식품가게,경상남도,함양군,19,19,20
건강보조식품가게,경상남도,거창군,24,23,28
건강보조식품가게,경상남도,합천군,13,13,14
건강보조식품가게,제주특별자치도,제주시,158,155,152
건강보조식품가게,제주특별자치도,서귀포시,45,44,48
건강보조식품가게,강원특별자치도,춘천시,80,80,81
건강보조식품가게,강원특별자치도,원주시,120,120,121
건강보조식품가게,강원특별자치도,강릉시,61,62,61
건강보조식품가게,강원특별자치도,동해시,24,25,27
건강보조식품가게,강원특별자치도,태백시,19,21,17
건강보조식품가게,강원특별자치도,속초시,20,19,19
건강보조식품가게,강원특별자치도,삼척시,18,18,19
건강보조식품가게,강원특별자치도,홍천군,24,25,27
건강보조식품가게,강원특별자치도,횡성군,12,13,15
건강보조식품가게,강원특별자치도,영월군,19,19,19
건강보조식품가게,강원특별자치도,평창군,17,17,16
건강보조식품가게,강원특별자치도,정선군,22,22,23
건강보조식품가게,강원특별자치도,철원군,23,23,26
건강보조식품가게,강원특별자치도,화천군,16,16,17
건강보조식품가게,강원특별자치도,양구군,4,4,7
건강보조식품가게,강원특별자치도,인제군,12,12,13
건강보조식품가게,강원특별자치도,고성군,5,5,5
건강보조식품가게,강원특별자치도,양양군,8,8,9
건강보조식품가게,전북특별자치도,전주시 완산구,137,136,137
건강보조식품가게,전북특별자치도,전주시 덕진구,85,88,92
건강보조식품가게,전북특별자치도,군산시,80,81,83
건강보조식품가게,전북특별자치도,익산시,101,102,106
건강보조식품가게,전북특별자치도,정읍시,36,37,34
건강보조식품가게,전북특별자치도,남원시,40,39,42
건강보조식품가게,전북특별자치도,김제시,20,20,22
건강보조식품가게,전북특별자치도,완주군,27,27,31
건강보조식품가게,전북특별자치도,진안군,70,71,77
건강보조식품가게,전북특별자치도,무주군,16,14,14
건강보조식품가게,전북특별자치도,장수군,8,9,11
건강보조식품가게,전북특별자치도,임실군,8,8,9
건강보조식품가게,전북특별자치도,순창군,11,11,12
건강보조식품가게,전북특별자치도,고창군,16,16,16
건강보조식품가게,전북특별자치도,부안군,13,13,14
건어물가게,서울특별시,종로구,9,9,10
건어물가게,서울특별시,중구,89,90,92
건어물가게,서울특별시,용산구,10,10,10
건어물가게,서울특별시,성동구,9,9,9
건어물가게,서울특별시,광진구,17,16,20
건어물가게,서울특별시,동대문구,57,56,61
건어물가게,서울특별시,중랑구,37,37,34
건어물가게,서울특별시,성북구,15,15,18
건어물가게,서울특별시,강북구,31,32,33
건어물가게,서울특별시,도봉구,21,23,26
건어물가게,서울특별시,노원구,19,20,21
건어물가게,서울특별시,은평구,33,33,31
건어물가게,서울특별시,서대문구,23,23,24
건어물가게,서울특별시,마포구,17,16,14
건어물가게,서울특별시,양천구,26,26,28
건어물가게,서울특별시,강서구,37,36,36
건어물가게,서울특별시,구로구,31,31,33
건어물가게,서울특별시,금천구,31,31,33
건어물가게,서울특별시,영등포구,24,24,25
건어물가게,서울특별시,동작구,39,39,38
건어물가게,서울특별시,관악구,28,27,23
건어물가게,서울특별시,서초구,12,12,11
건어물가게,서울특별시,강남구,16,16,17
건어물가게,서울특별시,송파구,59,59,59
건어물가게,서울특별시,강동구,28,31,31
건어물가게,부산광역시,중구,86,86,88
건어물가게,부산광역시,서구,18,18,20
건어물가게,부산광역시,동구,12,12,12
건어물가게,부산광역시,영도구,11,11,8
건어물가게,부산광역시,부산진구,63,65,64
건어물가게,부산광역시,동래구,30,30,32
건어물가게,부산광역시,남구,21,21,22
건어물가게,부산광역시,북구,24,23,24
건어물가게,부산광역시,해운대구,29,29,30
건어물가게,부산광역시,사하구,26,26,26
건어물가게,부산광역시,금정구,23,24,21
건어물가게,부산광역시,강서구,9,9,10
건어물가게,부산광역시,연제구,9,9,10
건어물가게,부산광역시,수영구,35,34,32
건어물가게,부산광역시,사상구,15,15,17
건어물가게,부산광역시,기장군,108,109,104
건어물가게,대구광역시,중구,37,37,38
건어물가게,대구광역시,동구,14,13,11
건어물가게,대구광역시,서구,12,12,12
건어물가게,대구광역시,남구,22,22,21
건어물가게,대구광역시,북구,41,41,42
건어물가게,대구광역시,수성구,15,15,22
건어물가게,대구광역시,달서구,23,23,26
건어물가게,대구광역시,달성군,11,11,11
건어물가게,대구광역시,군위군,0,0,0
건어물가게,인천광역시,중구,73,72,74
건어물가게,인천광역시,동구,9,9,12
건어물가게,인천광역시,미추홀구,49,48,46
건어물가게,인천광역시,연수구,12,12,17
건어물가게,인천광역시,남동구,112,116,119
건어물가게,인천광역시,부평구,43,43,38
건어물가게,인천광역시,계양구,27,27,28
건어물가게,인천광역시,서구,45,47,49
건어물가게,인천광역시,강화군,62,62,52
건어물가게,인천광역시,옹진군,9,9,9
건어물가게,광주광역시,동구,45,46,44
건어물가게,광주광역시,서구,56,57,55
건어물가게,광주광역시,남구,15,14,12
건어물가게,광주광역시,북구,37,38,41
건어물가게,광주광역시,광산구,25,25,27
건어물가게,대전광역시,동구,31,30,29
건어물가게,대전광역시,중구,22,23,21
건어물가게,대전광역시,서구,41,40,42
건어물가게,대전광역시,유성구,23,24,21
건어물가게,대전광역시,대덕구,22,23,22
건어물가게,울산광역시,중구,28,28,29
건어물가게,울산광역시,남구,33,32,37
건어물가게,울산광역시,동구,26,26,26
건어물가게,울산광역시,북구,18,18,14
건어물가게,울산광역시,울주군,31,32,29
건어물가게,세종특별자치시,세종시,17,17,17
